date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point,safety_stock,stock_status,inventory_risk
2025-11-05,SKU03760,243,0,7,98,29,SUFFICIENT STOCK,False
2025-12-20,SKU03761,220,0,7,116,44,SUFFICIENT STOCK,False
2025-12-25,SKU03762,419,0,7,278,110,SUFFICIENT STOCK,False
2025-12-21,SKU03763,318,0,7,212,86,SUFFICIENT STOCK,False
2025-11-16,SKU03764,123,0,7,58,25,SUFFICIENT STOCK,False
2025-12-03,SKU03765,37,0,7,28,8,SUFFICIENT STOCK,False
2025-11-27,SKU03766,236,0,7,123,45,SUFFICIENT STOCK,False
2025-12-31,SKU03767,316,0,7,180,48,SUFFICIENT STOCK,False
2025-12-27,SKU03768,89,0,7,49,18,SUFFICIENT STOCK,False
2025-12-21,SKU03769,11,0,7,48,18,REORDER REQUIRED,True
2025-12-11,SKU03770,111,0,7,186,69,REORDER REQUIRED,True
2025-11-27,SKU03771,51,0,7,42,17,SUFFICIENT STOCK,True
2025-12-22,SKU03772,336,0,7,126,41,SUFFICIENT STOCK,False
2025-09-02,SKU03773,7788,0,7,1791,653,SUFFICIENT STOCK,False
2025-12-14,SKU03774,266,0,7,217,65,SUFFICIENT STOCK,True
2025-12-28,SKU03775,240,0,7,245,87,REORDER REQUIRED,True
2025-12-15,SKU03777,395,0,7,284,99,SUFFICIENT STOCK,False
2025-12-13,SKU03778,23,0,7,25,10,REORDER REQUIRED,True
2025-11-24,SKU03779,148,0,7,100,45,SUFFICIENT STOCK,False
2025-12-28,SKU03780,370,0,7,179,72,SUFFICIENT STOCK,False
2025-11-23,SKU03781,135,0,7,69,31,SUFFICIENT STOCK,False
2025-12-26,SKU03782,152,0,7,60,19,SUFFICIENT STOCK,False
2025-12-28,SKU03783,167,0,7,187,70,REORDER REQUIRED,True
2025-12-12,SKU03784,124,0,7,130,58,REORDER REQUIRED,True
2025-11-05,SKU03785,30,0,7,51,18,REORDER REQUIRED,True
2025-11-29,SKU03786,10,0,7,40,10,REORDER REQUIRED,True
2025-12-23,SKU03787,150,0,7,127,51,SUFFICIENT STOCK,True
2025-12-27,SKU03788,49,0,7,86,35,REORDER REQUIRED,True
2025-12-09,SKU03789,253,0,7,126,49,SUFFICIENT STOCK,False
2025-11-13,SKU03791,202,0,7,91,30,SUFFICIENT STOCK,False
2025-11-15,SKU03792,194,0,7,94,42,SUFFICIENT STOCK,False
2025-12-28,SKU03793,453,0,7,243,107,SUFFICIENT STOCK,False
2025-12-09,SKU03794,21,0,7,43,14,REORDER REQUIRED,True
2025-11-23,SKU03795,337,0,7,125,47,SUFFICIENT STOCK,False
2025-12-28,SKU03797,216,0,7,253,103,REORDER REQUIRED,True
2025-12-06,SKU03798,188,0,7,86,43,SUFFICIENT STOCK,False
2025-11-10,SKU03799,4,0,7,58,24,REORDER REQUIRED,True
2025-10-10,SKU03800,0,0,7,766,256,OUT OF STOCK,True
2025-11-28,SKU03802,230,0,7,151,57,SUFFICIENT STOCK,False
2025-08-23,SKU03803,7305,0,7,1640,588,SUFFICIENT STOCK,False
2025-11-12,SKU03805,5339,0,7,1262,481,SUFFICIENT STOCK,False
2025-08-29,SKU03807,4214,0,7,911,292,SUFFICIENT STOCK,False
2025-12-04,SKU03808,190,0,7,153,47,SUFFICIENT STOCK,True
2025-12-05,SKU03809,160,0,7,135,48,SUFFICIENT STOCK,True
2025-12-21,SKU03810,666,0,7,300,83,SUFFICIENT STOCK,False
2025-12-14,SKU03811,596,0,7,426,169,SUFFICIENT STOCK,False
2025-12-24,SKU03812,23,0,7,985,348,REORDER REQUIRED,True
2025-11-22,SKU03813,401,0,7,149,45,SUFFICIENT STOCK,False
2025-12-28,SKU03814,263,0,7,107,32,SUFFICIENT STOCK,False
2025-11-02,SKU03815,150,0,7,53,15,SUFFICIENT STOCK,False
2025-12-29,SKU03816,374,0,7,325,102,SUFFICIENT STOCK,True
2025-12-29,SKU03817,121,0,7,60,13,SUFFICIENT STOCK,False
2025-12-20,SKU03818,386,0,7,233,62,SUFFICIENT STOCK,False
2025-12-28,SKU03819,215,0,7,122,48,SUFFICIENT STOCK,False
2025-11-18,SKU03820,47,0,7,31,13,SUFFICIENT STOCK,False
2025-12-26,SKU03821,231,0,7,179,53,SUFFICIENT STOCK,True
2025-11-28,SKU03822,6757,0,7,1519,545,SUFFICIENT STOCK,False
2025-08-29,SKU03823,6636,0,7,1457,511,SUFFICIENT STOCK,False
2025-12-21,SKU03824,269,0,7,121,40,SUFFICIENT STOCK,False
2025-12-05,SKU03825,186,0,7,86,27,SUFFICIENT STOCK,False
2025-12-17,SKU03826,235,0,7,126,34,SUFFICIENT STOCK,False
2025-11-09,SKU03828,6637,0,7,1427,499,SUFFICIENT STOCK,False
2025-12-25,SKU03829,432,0,7,192,64,SUFFICIENT STOCK,False
2025-11-16,SKU03830,90,0,7,48,13,SUFFICIENT STOCK,False
2025-12-27,SKU03831,299,0,7,173,74,SUFFICIENT STOCK,False
2025-11-15,SKU03832,28,0,7,49,17,REORDER REQUIRED,True
2025-08-20,SKU03833,6471,0,7,1482,496,SUFFICIENT STOCK,False
2025-11-04,SKU03834,46,0,7,45,18,SUFFICIENT STOCK,True
2025-11-19,SKU03835,22,0,7,32,14,REORDER REQUIRED,True
2025-08-29,SKU03837,5797,0,7,1226,436,SUFFICIENT STOCK,False
2025-12-15,SKU03838,259,0,7,153,49,SUFFICIENT STOCK,False
2025-12-09,SKU03839,7744,0,7,1715,609,SUFFICIENT STOCK,False
2025-11-11,SKU03840,68,0,7,1338,476,REORDER REQUIRED,True
2025-12-26,SKU03841,51,0,7,99,41,REORDER REQUIRED,True
2025-11-07,SKU03842,149,0,7,58,23,SUFFICIENT STOCK,False
2025-12-20,SKU03843,95,0,7,75,19,SUFFICIENT STOCK,False
2025-12-15,SKU03845,533,0,7,263,109,SUFFICIENT STOCK,False
2025-12-20,SKU03846,83,0,7,179,78,REORDER REQUIRED,True
2025-12-29,SKU03847,175,0,7,80,33,SUFFICIENT STOCK,False
2025-12-25,SKU03848,4695,0,7,1114,409,SUFFICIENT STOCK,False
2025-12-06,SKU03849,248,0,7,215,61,SUFFICIENT STOCK,True
2025-12-23,SKU03850,132,0,7,52,13,SUFFICIENT STOCK,False
2025-10-10,SKU03851,0,0,7,1075,386,OUT OF STOCK,True
2025-12-30,SKU03852,303,0,7,210,77,SUFFICIENT STOCK,False
2025-12-20,SKU03853,192,0,7,88,24,SUFFICIENT STOCK,False
2025-12-17,SKU03854,284,0,7,146,55,SUFFICIENT STOCK,False
2025-12-27,SKU03855,345,0,7,271,110,SUFFICIENT STOCK,True
2025-12-21,SKU03856,207,0,7,178,77,SUFFICIENT STOCK,True
2025-12-27,SKU03857,361,0,7,174,70,SUFFICIENT STOCK,False
2025-12-16,SKU03859,144,0,7,80,32,SUFFICIENT STOCK,False
2025-12-17,SKU03860,253,0,7,141,50,SUFFICIENT STOCK,False
2025-12-13,SKU03861,108,0,7,191,79,REORDER REQUIRED,True
2025-12-16,SKU03862,411,0,7,173,69,SUFFICIENT STOCK,False
2025-09-01,SKU03863,7961,0,7,1848,595,SUFFICIENT STOCK,False
2025-09-02,SKU03864,6464,0,7,1429,476,SUFFICIENT STOCK,False
2025-12-02,SKU03865,179,0,7,94,32,SUFFICIENT STOCK,False
2025-12-31,SKU03866,455,0,7,206,69,SUFFICIENT STOCK,False
2025-12-11,SKU03868,239,0,7,119,43,SUFFICIENT STOCK,False
2025-12-18,SKU03869,206,0,7,93,37,SUFFICIENT STOCK,False
2025-12-01,SKU03870,261,0,7,1077,388,REORDER REQUIRED,True
2025-12-28,SKU03871,413,0,7,318,121,SUFFICIENT STOCK,True
2025-12-26,SKU03873,500,0,7,230,85,SUFFICIENT STOCK,False
2025-11-21,SKU03874,92,0,7,78,30,SUFFICIENT STOCK,True
2025-12-15,SKU03875,168,0,7,155,50,SUFFICIENT STOCK,True
2025-12-26,SKU03876,303,0,7,704,224,REORDER REQUIRED,True
2025-12-21,SKU03877,394,0,7,191,74,SUFFICIENT STOCK,False
2025-12-03,SKU03878,159,0,7,63,18,SUFFICIENT STOCK,False
2025-12-02,SKU03879,269,0,7,172,57,SUFFICIENT STOCK,False
2025-12-22,SKU03880,172,0,7,194,71,REORDER REQUIRED,True
2025-12-29,SKU03881,547,0,7,252,96,SUFFICIENT STOCK,False
2025-12-14,SKU03882,192,0,7,96,32,SUFFICIENT STOCK,False
2025-12-31,SKU03883,293,0,7,286,103,SUFFICIENT STOCK,True
2025-12-26,SKU03884,344,0,7,127,42,SUFFICIENT STOCK,False
2025-12-23,SKU03885,301,0,7,187,47,SUFFICIENT STOCK,False
2025-12-20,SKU03886,126,0,7,82,29,SUFFICIENT STOCK,False
2025-11-26,SKU03887,112,0,7,78,26,SUFFICIENT STOCK,False
2025-11-30,SKU03888,324,0,7,180,53,SUFFICIENT STOCK,False
2025-11-23,SKU03889,182,0,7,90,34,SUFFICIENT STOCK,False
2025-12-20,SKU03890,381,0,7,219,82,SUFFICIENT STOCK,False
2025-11-01,SKU03891,1,0,7,74,22,REORDER REQUIRED,True
2025-11-29,SKU03892,5029,0,7,1120,390,SUFFICIENT STOCK,False
2025-12-26,SKU03893,312,0,7,185,77,SUFFICIENT STOCK,False
2025-12-30,SKU03894,268,0,7,184,77,SUFFICIENT STOCK,False
2025-12-22,SKU03895,84,0,7,218,71,REORDER REQUIRED,True
2025-12-03,SKU03896,343,0,7,179,42,SUFFICIENT STOCK,False
2025-11-06,SKU03897,175,0,7,100,36,SUFFICIENT STOCK,False
2025-12-31,SKU03898,309,0,7,223,90,SUFFICIENT STOCK,True
2025-11-26,SKU03899,489,0,7,282,82,SUFFICIENT STOCK,False
2025-12-26,SKU03900,388,0,7,210,90,SUFFICIENT STOCK,False
2025-11-21,SKU03901,200,0,7,112,49,SUFFICIENT STOCK,False
2025-12-14,SKU03902,163,0,7,214,83,REORDER REQUIRED,True
2025-12-23,SKU03903,282,0,7,183,58,SUFFICIENT STOCK,False
2025-12-17,SKU03904,100,0,7,103,43,REORDER REQUIRED,True
2025-09-01,SKU03905,6638,0,7,1455,473,SUFFICIENT STOCK,False
2025-12-16,SKU03906,345,0,7,210,80,SUFFICIENT STOCK,False
2025-10-12,SKU03907,0,0,7,908,343,OUT OF STOCK,True
2025-12-08,SKU03908,254,0,7,127,38,SUFFICIENT STOCK,False
2025-12-29,SKU03909,70,0,7,79,17,REORDER REQUIRED,True
2025-11-09,SKU03910,122,0,7,142,50,REORDER REQUIRED,True
2025-12-17,SKU03911,239,0,7,130,37,SUFFICIENT STOCK,False
2025-12-19,SKU03912,311,0,7,117,40,SUFFICIENT STOCK,False
2025-12-27,SKU03913,27,0,7,83,26,REORDER REQUIRED,True
2025-11-12,SKU03914,185,0,7,96,44,SUFFICIENT STOCK,False
2025-11-18,SKU03915,95,0,7,70,18,SUFFICIENT STOCK,False
2025-12-27,SKU03916,195,0,7,125,43,SUFFICIENT STOCK,False
2025-12-24,SKU03917,285,0,7,287,113,REORDER REQUIRED,True
2025-12-18,SKU03918,273,0,7,217,89,SUFFICIENT STOCK,True
2025-12-10,SKU03919,158,0,7,63,13,SUFFICIENT STOCK,False
2025-12-28,SKU03920,64,0,7,56,22,SUFFICIENT STOCK,True
2025-12-16,SKU03921,396,0,7,174,77,SUFFICIENT STOCK,False
2025-12-09,SKU03922,191,0,7,91,42,SUFFICIENT STOCK,False
2025-12-28,SKU03923,177,0,7,113,40,SUFFICIENT STOCK,False
2025-12-29,SKU03924,210,0,7,139,44,SUFFICIENT STOCK,False
2025-12-14,SKU03925,183,0,7,162,49,SUFFICIENT STOCK,True
2025-11-09,SKU03927,189,0,7,88,31,SUFFICIENT STOCK,False
2025-12-10,SKU03928,101,0,7,62,29,SUFFICIENT STOCK,False
2025-11-19,SKU03929,164,0,7,98,26,SUFFICIENT STOCK,False
2025-11-04,SKU03930,49,0,7,72,27,REORDER REQUIRED,True
2025-08-24,SKU03931,3555,0,7,963,306,SUFFICIENT STOCK,False
2025-09-02,SKU03932,8004,0,7,1739,615,SUFFICIENT STOCK,False
2025-11-17,SKU03933,134,0,7,116,38,SUFFICIENT STOCK,True
2025-12-25,SKU03934,132,0,7,272,82,REORDER REQUIRED,True
2025-12-07,SKU03935,155,0,7,81,20,SUFFICIENT STOCK,False
2025-12-27,SKU03936,443,0,7,214,76,SUFFICIENT STOCK,False
2025-12-18,SKU03937,440,0,7,330,138,SUFFICIENT STOCK,True
2025-11-02,SKU03938,270,0,7,91,44,SUFFICIENT STOCK,False
2025-12-19,SKU03939,18,0,7,120,39,REORDER REQUIRED,True
2025-12-12,SKU03940,162,0,7,227,84,REORDER REQUIRED,True
2025-08-27,SKU03941,5499,0,7,1349,491,SUFFICIENT STOCK,False
2025-12-21,SKU03942,148,0,7,98,25,SUFFICIENT STOCK,False
2025-12-30,SKU03943,84,0,7,133,55,REORDER REQUIRED,True
2025-12-16,SKU03944,656,0,7,390,135,SUFFICIENT STOCK,False
2025-12-18,SKU03945,310,0,7,215,68,SUFFICIENT STOCK,False
2025-12-07,SKU03947,248,0,7,130,52,SUFFICIENT STOCK,False
2025-12-31,SKU03948,44,0,7,122,42,REORDER REQUIRED,True
2025-11-29,SKU03949,217,0,7,76,35,SUFFICIENT STOCK,False
2025-08-29,SKU03950,8341,0,7,1861,652,SUFFICIENT STOCK,False
2025-12-31,SKU03951,225,0,7,276,85,REORDER REQUIRED,True
2025-12-07,SKU03952,71,0,7,179,60,REORDER REQUIRED,True
2025-12-11,SKU03953,114,0,7,156,45,REORDER REQUIRED,True
2025-12-04,SKU03954,262,0,7,169,58,SUFFICIENT STOCK,False
2025-12-25,SKU03955,140,0,7,93,23,SUFFICIENT STOCK,False
2025-12-07,SKU03956,175,0,7,151,57,SUFFICIENT STOCK,True
2025-12-26,SKU03958,505,0,7,220,82,SUFFICIENT STOCK,False
2025-12-14,SKU03959,205,0,7,89,34,SUFFICIENT STOCK,False
2025-12-03,SKU03960,216,0,7,80,30,SUFFICIENT STOCK,False
2025-12-09,SKU03961,636,0,7,300,114,SUFFICIENT STOCK,False
2025-12-11,SKU03962,69,0,7,34,14,SUFFICIENT STOCK,False
2025-12-31,SKU03963,674,0,7,322,113,SUFFICIENT STOCK,False
2025-12-24,SKU03964,177,0,7,132,51,SUFFICIENT STOCK,True
2025-12-26,SKU03965,262,0,7,176,70,SUFFICIENT STOCK,False
2025-11-18,SKU03966,4412,0,7,1012,355,SUFFICIENT STOCK,False
2025-12-18,SKU03967,399,0,7,174,78,SUFFICIENT STOCK,False
2025-12-11,SKU03968,7787,0,7,1745,623,SUFFICIENT STOCK,False
2025-12-22,SKU03969,299,0,7,216,64,SUFFICIENT STOCK,False
2025-12-03,SKU03970,104,0,7,48,15,SUFFICIENT STOCK,False
2025-11-09,SKU03971,138,0,7,89,24,SUFFICIENT STOCK,False
2025-12-17,SKU03972,424,0,7,212,82,SUFFICIENT STOCK,False
2025-12-05,SKU03974,125,0,7,65,14,SUFFICIENT STOCK,False
2025-11-30,SKU03975,6275,0,7,1360,470,SUFFICIENT STOCK,False
2025-12-28,SKU03976,419,0,7,145,58,SUFFICIENT STOCK,False
2025-11-30,SKU03977,179,0,7,132,51,SUFFICIENT STOCK,True
2025-11-13,SKU03978,189,0,7,70,22,SUFFICIENT STOCK,False
2025-12-12,SKU03979,223,0,7,83,23,SUFFICIENT STOCK,False
2025-12-29,SKU03980,498,0,7,325,114,SUFFICIENT STOCK,False
2025-12-13,SKU03981,281,0,7,196,78,SUFFICIENT STOCK,False
2025-12-31,SKU03982,147,0,7,96,33,SUFFICIENT STOCK,False
2025-12-28,SKU03983,335,0,7,145,51,SUFFICIENT STOCK,False
2025-12-29,SKU03984,626,0,7,358,142,SUFFICIENT STOCK,False
2025-12-09,SKU03985,389,0,7,214,71,SUFFICIENT STOCK,False
2025-12-22,SKU03986,246,0,7,166,80,SUFFICIENT STOCK,False
2025-11-11,SKU03987,50,0,7,82,32,REORDER REQUIRED,True
2025-11-06,SKU03988,94,0,7,105,35,REORDER REQUIRED,True
2025-12-31,SKU03989,229,0,7,196,84,SUFFICIENT STOCK,True
2025-11-07,SKU03990,32,0,7,40,19,REORDER REQUIRED,True
2025-12-10,SKU03991,252,0,7,121,51,SUFFICIENT STOCK,False
2025-12-30,SKU03992,681,0,7,441,165,SUFFICIENT STOCK,False
2025-12-25,SKU03994,307,0,7,149,52,SUFFICIENT STOCK,False
2025-12-08,SKU03995,353,0,7,181,71,SUFFICIENT STOCK,False
2025-12-20,SKU03996,337,0,7,300,106,SUFFICIENT STOCK,True
2025-12-22,SKU03997,242,0,7,176,49,SUFFICIENT STOCK,False
2025-12-29,SKU03998,38,0,7,45,15,REORDER REQUIRED,True
2025-12-05,SKU04000,5,0,7,23,8,REORDER REQUIRED,True
2025-11-22,SKU04001,433,0,7,264,91,SUFFICIENT STOCK,False
2025-12-03,SKU04002,403,0,7,243,100,SUFFICIENT STOCK,False
2025-12-24,SKU04003,176,0,7,123,40,SUFFICIENT STOCK,False
2025-11-30,SKU04004,102,0,7,36,7,SUFFICIENT STOCK,False
2025-12-26,SKU04005,215,0,7,233,83,REORDER REQUIRED,True
2025-12-12,SKU04006,51,0,7,34,10,SUFFICIENT STOCK,False
2025-11-08,SKU04007,157,0,7,96,39,SUFFICIENT STOCK,False
2025-12-14,SKU04008,232,0,7,148,56,SUFFICIENT STOCK,False
2025-12-04,SKU04009,380,0,7,296,97,SUFFICIENT STOCK,True
2025-12-17,SKU04010,101,0,7,66,28,SUFFICIENT STOCK,False
2025-12-25,SKU04011,106,0,7,116,50,REORDER REQUIRED,True
2025-11-08,SKU04012,82,0,7,629,187,REORDER REQUIRED,True
2025-11-25,SKU04013,161,0,7,101,27,SUFFICIENT STOCK,False
2025-12-13,SKU04014,78,0,7,85,39,REORDER REQUIRED,True
2025-12-29,SKU04015,412,0,7,198,77,SUFFICIENT STOCK,False
2025-12-18,SKU04016,361,0,7,1191,416,REORDER REQUIRED,True
2025-11-19,SKU04017,261,0,7,153,71,SUFFICIENT STOCK,False
2025-12-07,SKU04018,69,0,7,88,23,REORDER REQUIRED,True
2025-08-23,SKU04019,6691,0,7,1391,483,SUFFICIENT STOCK,False
2025-12-27,SKU04020,188,0,7,191,74,REORDER REQUIRED,True
2025-12-28,SKU04021,303,0,7,149,50,SUFFICIENT STOCK,False
2025-12-26,SKU04022,319,0,7,234,60,SUFFICIENT STOCK,False
2025-12-11,SKU04023,222,0,7,131,34,SUFFICIENT STOCK,False
2025-11-07,SKU04024,230,0,7,122,51,SUFFICIENT STOCK,False
2025-12-03,SKU04025,155,0,7,79,24,SUFFICIENT STOCK,False
2025-11-23,SKU04026,245,0,7,124,29,SUFFICIENT STOCK,False
2025-12-22,SKU04028,372,0,7,271,102,SUFFICIENT STOCK,True
2025-12-18,SKU04029,118,0,7,94,28,SUFFICIENT STOCK,True
2025-12-19,SKU04030,308,0,7,158,64,SUFFICIENT STOCK,False
2025-12-16,SKU04031,87,0,7,38,15,SUFFICIENT STOCK,False
2025-12-24,SKU04032,217,0,7,773,258,REORDER REQUIRED,True
2025-12-14,SKU04033,161,0,7,94,31,SUFFICIENT STOCK,False
2025-12-31,SKU04034,73,0,7,68,20,SUFFICIENT STOCK,True
2025-10-12,SKU04035,0,0,7,942,288,OUT OF STOCK,True
2025-11-26,SKU04036,179,0,7,77,26,SUFFICIENT STOCK,False
2025-11-30,SKU04037,214,0,7,120,40,SUFFICIENT STOCK,False
2025-12-22,SKU04038,357,0,7,307,93,SUFFICIENT STOCK,True
2025-11-24,SKU04039,143,0,7,76,31,SUFFICIENT STOCK,False
2025-11-17,SKU04040,30,0,7,30,9,REORDER REQUIRED,True
2025-12-31,SKU04041,184,0,7,723,250,REORDER REQUIRED,True
2025-12-11,SKU04042,161,0,7,107,37,SUFFICIENT STOCK,False
2025-12-25,SKU04044,341,0,7,267,112,SUFFICIENT STOCK,True
2025-12-18,SKU04045,228,0,7,176,75,SUFFICIENT STOCK,True
2025-12-29,SKU04046,51,0,7,704,233,REORDER REQUIRED,True
2025-12-26,SKU04049,757,0,7,351,110,SUFFICIENT STOCK,False
2025-11-15,SKU04050,395,0,7,281,91,SUFFICIENT STOCK,False
2025-12-13,SKU04051,193,0,7,75,25,SUFFICIENT STOCK,False
2025-08-31,SKU04052,6170,0,7,1419,518,SUFFICIENT STOCK,False
2025-09-02,SKU04053,7592,0,7,1798,665,SUFFICIENT STOCK,False
2025-08-31,SKU04054,7673,0,7,1693,590,SUFFICIENT STOCK,False
2025-11-20,SKU04055,41,0,7,26,7,SUFFICIENT STOCK,False
2025-12-13,SKU04056,38,0,7,106,46,REORDER REQUIRED,True
2025-12-26,SKU04057,711,0,7,385,139,SUFFICIENT STOCK,False
2025-12-31,SKU04058,67,0,7,89,18,REORDER REQUIRED,True
2025-12-27,SKU04060,543,0,7,302,112,SUFFICIENT STOCK,False
2025-12-04,SKU04061,96,0,7,79,32,SUFFICIENT STOCK,True
2025-09-02,SKU04062,7249,0,7,1618,618,SUFFICIENT STOCK,False
2025-12-06,SKU04063,50,0,7,168,54,REORDER REQUIRED,True
2025-12-21,SKU04065,354,0,7,177,77,SUFFICIENT STOCK,False
2025-12-16,SKU04066,498,0,7,220,74,SUFFICIENT STOCK,False
2025-12-19,SKU04068,67,0,7,24,6,SUFFICIENT STOCK,False
2025-12-28,SKU04069,137,0,7,124,58,SUFFICIENT STOCK,True
2025-12-03,SKU04070,115,0,7,122,33,REORDER REQUIRED,True
2025-12-04,SKU04071,368,0,7,149,49,SUFFICIENT STOCK,False
2025-11-09,SKU04072,55,0,7,81,21,REORDER REQUIRED,True
2025-12-20,SKU04073,5701,0,7,1357,458,SUFFICIENT STOCK,False
2025-11-13,SKU04074,7,0,7,50,19,REORDER REQUIRED,True
2025-12-13,SKU04075,59,0,7,94,28,REORDER REQUIRED,True
2025-12-15,SKU04076,27,0,7,23,7,SUFFICIENT STOCK,True
2025-12-19,SKU04077,506,0,7,186,65,SUFFICIENT STOCK,False
2025-12-30,SKU04078,582,0,7,450,196,SUFFICIENT STOCK,True
2025-12-13,SKU04079,84,0,7,127,50,REORDER REQUIRED,True
2025-11-21,SKU04080,186,0,7,67,18,SUFFICIENT STOCK,False
2025-12-17,SKU04081,178,0,7,158,46,SUFFICIENT STOCK,True
2025-11-21,SKU04082,110,0,7,55,21,SUFFICIENT STOCK,False
2025-11-08,SKU04083,191,0,7,82,33,SUFFICIENT STOCK,False
2025-12-13,SKU04084,465,0,7,290,94,SUFFICIENT STOCK,False
2025-12-25,SKU04085,205,0,7,183,79,SUFFICIENT STOCK,True
2025-12-24,SKU04086,290,0,7,196,79,SUFFICIENT STOCK,False
2025-12-22,SKU04087,128,0,7,87,38,SUFFICIENT STOCK,False
2025-12-14,SKU04088,73,0,7,28,7,SUFFICIENT STOCK,False
2025-12-16,SKU04089,373,0,7,189,73,SUFFICIENT STOCK,False
2025-12-26,SKU04090,476,0,7,232,50,SUFFICIENT STOCK,False
2025-12-20,SKU04091,120,0,7,136,65,REORDER REQUIRED,True
2025-11-19,SKU04092,310,0,7,168,62,SUFFICIENT STOCK,False
2025-11-27,SKU04093,244,0,7,131,55,SUFFICIENT STOCK,False
2025-12-09,SKU04094,144,0,7,114,25,SUFFICIENT STOCK,False
2025-12-19,SKU04095,438,0,7,176,59,SUFFICIENT STOCK,False
2025-12-01,SKU04096,88,0,7,41,12,SUFFICIENT STOCK,False
2025-12-23,SKU04097,107,0,7,79,30,SUFFICIENT STOCK,True
2025-12-27,SKU04098,458,0,7,220,83,SUFFICIENT STOCK,False
2025-12-22,SKU04101,117,0,7,63,23,SUFFICIENT STOCK,False
2025-12-16,SKU04102,5207,0,7,1170,439,SUFFICIENT STOCK,False
2025-12-11,SKU04103,16,0,7,46,15,REORDER REQUIRED,True
2025-12-09,SKU04104,60,0,7,73,29,REORDER REQUIRED,True
2025-12-30,SKU04105,72,0,7,1008,385,REORDER REQUIRED,True
2025-08-09,SKU04106,4172,0,7,911,313,SUFFICIENT STOCK,False
2025-11-17,SKU04107,4625,0,7,1109,407,SUFFICIENT STOCK,False
2025-12-31,SKU04108,406,0,7,220,73,SUFFICIENT STOCK,False
2025-12-25,SKU04109,214,0,7,187,80,SUFFICIENT STOCK,True
2025-12-08,SKU04110,165,0,7,70,29,SUFFICIENT STOCK,False
2025-11-17,SKU04111,104,0,7,50,17,SUFFICIENT STOCK,False
2025-11-30,SKU04114,213,0,7,84,38,SUFFICIENT STOCK,False
2025-11-21,SKU04116,419,0,7,259,82,SUFFICIENT STOCK,False
2025-12-28,SKU04117,77,0,7,137,61,REORDER REQUIRED,True
2025-11-27,SKU04119,117,0,7,83,19,SUFFICIENT STOCK,False
2025-12-04,SKU04120,155,0,7,92,30,SUFFICIENT STOCK,False
2025-12-28,SKU04121,218,0,7,207,72,SUFFICIENT STOCK,True
2025-12-18,SKU04122,353,0,7,170,68,SUFFICIENT STOCK,False
2025-12-17,SKU04123,82,0,7,69,27,SUFFICIENT STOCK,True
2025-12-07,SKU04124,102,0,7,59,13,SUFFICIENT STOCK,False
2025-12-21,SKU04125,274,0,7,184,65,SUFFICIENT STOCK,False
2025-12-19,SKU04126,63,0,7,922,283,REORDER REQUIRED,True
2025-12-03,SKU04127,137,0,7,81,24,SUFFICIENT STOCK,False
2025-11-03,SKU04128,154,0,7,78,28,SUFFICIENT STOCK,False
2025-12-19,SKU04129,281,0,7,124,37,SUFFICIENT STOCK,False
2025-12-30,SKU04130,44,0,7,92,18,REORDER REQUIRED,True
2025-12-03,SKU04131,161,0,7,105,33,SUFFICIENT STOCK,False
2025-12-28,SKU04132,150,0,7,51,16,SUFFICIENT STOCK,False
2025-12-01,SKU04133,295,0,7,163,56,SUFFICIENT STOCK,False
2025-12-21,SKU04135,364,0,7,227,70,SUFFICIENT STOCK,False
2025-11-12,SKU04136,172,0,7,114,41,SUFFICIENT STOCK,False
2025-12-19,SKU04137,91,0,7,107,36,REORDER REQUIRED,True
2025-12-03,SKU04138,71,0,7,81,25,REORDER REQUIRED,True
2025-12-24,SKU04139,172,0,7,111,38,SUFFICIENT STOCK,False
2025-12-25,SKU04140,108,0,7,736,261,REORDER REQUIRED,True
2025-12-06,SKU04141,110,0,7,104,42,SUFFICIENT STOCK,True
2025-12-04,SKU04142,4297,0,7,1017,384,SUFFICIENT STOCK,False
2025-08-30,SKU04144,7612,0,7,1799,648,SUFFICIENT STOCK,False
2025-09-01,SKU04145,3684,0,7,842,299,SUFFICIENT STOCK,False
2025-12-12,SKU04146,161,0,7,60,28,SUFFICIENT STOCK,False
2025-09-02,SKU04147,6996,0,7,1551,567,SUFFICIENT STOCK,False
2025-11-26,SKU04148,37,0,7,49,21,REORDER REQUIRED,True
2025-11-29,SKU04149,34,0,7,28,13,SUFFICIENT STOCK,True
2025-11-19,SKU04150,93,0,7,74,25,SUFFICIENT STOCK,True
2025-12-31,SKU04151,266,0,7,239,72,SUFFICIENT STOCK,True
2025-11-09,SKU04152,6454,0,7,1348,463,SUFFICIENT STOCK,False
2025-09-02,SKU04153,7580,0,7,1766,621,SUFFICIENT STOCK,False
2025-12-28,SKU04154,327,0,7,1012,358,REORDER REQUIRED,True
2025-12-11,SKU04155,74,0,7,64,19,SUFFICIENT STOCK,True
2025-12-22,SKU04156,0,0,7,64,21,OUT OF STOCK,True
2025-12-04,SKU04157,58,0,7,1005,330,REORDER REQUIRED,True
2025-11-17,SKU04158,36,0,7,97,33,REORDER REQUIRED,True
2025-12-02,SKU04159,248,0,7,183,51,SUFFICIENT STOCK,False
2025-12-29,SKU04160,56,0,7,76,23,REORDER REQUIRED,True
2025-12-21,SKU04161,66,0,7,69,27,REORDER REQUIRED,True
